,GameId,Date,Season,Team,Opponent,Name,Minutes,Points,Assists,DefRebounds,OffRebounds,Rebounds,Steals,Blocks,Turnovers,FG2M,FG2A,FG3M,FG3A
26,0022300482,2024-01-05,2023,CLE,WAS,Caris LeVert,27.47,11.0,11.0,4.0,0.0,4.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0
27,0022300497,2024-01-07,2023,CLE,SAS,Caris LeVert,26.47,23.0,3.0,2.0,0.0,2.0,2.0,0.0,4.0,5.0,8.0,4.0,5.0
28,0022300527,2024-01-11,2023,CLE,BKN,Caris LeVert,34.77,21.0,1.0,3.0,0.0,3.0,1.0,2.0,1.0,2.0,5.0,3.0,9.0
29,0022300561,2024-01-15,2023,CLE,CHI,Caris LeVert,30.48,16.0,7.0,6.0,1.0,7.0,0.0,0.0,3.0,2.0,7.0,4.0,10.0
30,0022300572,2024-01-17,2023,CLE,MIL,Caris LeVert,21.58,4.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,5.0,0.0,2.0
0,0022300067,2023-10-25,2023,CLE,BKN,Georges Niang,19.77,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1,0022300081,2023-10-27,2023,CLE,OKC,Georges Niang,20.92,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0
2,0022300091,2023-10-28,2023,CLE,IND,Georges Niang,18.77,7.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,6.0,1.0,4.0
3,0022300112,2023-10-31,2023,CLE,NYK,Georges Niang,24.23,11.0,1.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,9.0
4,0022300120,2023-11-01,2023,CLE,NYK,Georges Niang,28.15,5.0,2.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0
5,0022300001,2023-11-03,2023,CLE,IND,Georges Niang,27.13,12.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,3.0,2.0,6.0
6,0022300142,2023-11-05,2023,CLE,GSW,Georges Niang,25.2,6.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0
7,0022300167,2023-11-08,2023,CLE,OKC,Georges Niang,18.42,7.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,3.0
8,0022300176,2023-11-11,2023,CLE,GSW,Georges Niang,18.98,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
9,0022300191,2023-11-13,2023,CLE,SAC,Georges Niang,21.7,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,4.0
10,0022300199,2023-11-15,2023,CLE,POR,Georges Niang,21.63,8.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,2.0,4.0
11,0022300030,2023-11-17,2023,CLE,DET,Georges Niang,26.88,9.0,2.0,7.0,0.0,7.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0
12,0022300210,2023-11-19,2023,CLE,DEN,Georges Niang,23.2,12.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,2.0,3.0
13,0022300040,2023-11-21,2023,CLE,PHI,Georges Niang,25.52,12.0,0.0,7.0,0.0,7.0,0.0,0.0,1.0,3.0,5.0,2.0,4.0
14,0022300229,2023-11-22,2023,CLE,MIA,Georges Niang,19.55,11.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,4.0,3.0,5.0
15,0022300242,2023-11-25,2023,CLE,LAL,Georges Niang,22.87,13.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,2.0,4.0,3.0,9.0
16,0022300251,2023-11-26,2023,CLE,TOR,Georges Niang,23.43,8.0,3.0,6.0,0.0,6.0,1.0,0.0,0.0,1.0,4.0,2.0,5.0
17,0022300055,2023-11-28,2023,CLE,ATL,Georges Niang,18.85,12.0,1.0,7.0,0.0,7.0,0.0,0.0,1.0,2.0,3.0,2.0,6.0
18,0022300265,2023-11-30,2023,CLE,POR,Georges Niang,18.97,8.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,3.0
19,0022300283,2023-12-02,2023,CLE,DET,Georges Niang,22.48,12.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0
20,0022301205,2023-12-06,2023,CLE,ORL,Georges Niang,27.52,10.0,3.0,4.0,1.0,5.0,0.0,0.0,2.0,2.0,2.0,2.0,5.0
21,0022301220,2023-12-08,2023,CLE,MIA,Georges Niang,20.2,13.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,2.0,5.0,3.0,4.0
22,0022300294,2023-12-11,2023,CLE,ORL,Georges Niang,22.42,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0
23,0022300305,2023-12-12,2023,CLE,BOS,Georges Niang,23.08,3.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
24,0022300319,2023-12-14,2023,CLE,BOS,Georges Niang,22.13,4.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0
25,0022300336,2023-12-16,2023,CLE,ATL,Georges Niang,15.18,0.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
26,0022300349,2023-12-18,2023,CLE,HOU,Georges Niang,24.8,10.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,2.0,4.0,2.0,6.0
27,0022300364,2023-12-20,2023,CLE,UTA,Georges Niang,23.13,15.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,10.0
28,0022300375,2023-12-21,2023,CLE,NOP,Georges Niang,19.13,11.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,7.0
29,0022300396,2023-12-23,2023,CLE,CHI,Georges Niang,20.92,7.0,0.0,4.0,1.0,5.0,0.0,0.0,2.0,2.0,7.0,1.0,5.0
30,0022300420,2023-12-27,2023,CLE,DAL,Georges Niang,23.87,16.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,8.0
31,0022300433,2023-12-29,2023,CLE,MIL,Georges Niang,14.33,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0
32,0022300452,2024-01-01,2023,CLE,TOR,Georges Niang,16.25,8.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,1.0
33,0022300465,2024-01-03,2023,CLE,WAS,Georges Niang,27.9,15.0,1.0,7.0,1.0,8.0,0.0,0.0,0.0,2.0,4.0,3.0,7.0
34,0022300482,2024-01-05,2023,CLE,WAS,Georges Niang,24.7,14.0,1.0,9.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,4.0,8.0
35,0022300497,2024-01-07,2023,CLE,SAS,Georges Niang,26.92,11.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,3.0,6.0
36,0022300527,2024-01-11,2023,CLE,BKN,Georges Niang,16.35,10.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0
37,0022300561,2024-01-15,2023,CLE,CHI,Georges Niang,18.53,9.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,3.0,9.0
38,0022300572,2024-01-17,2023,CLE,MIL,Georges Niang,27.23,33.0,2.0,5.0,0.0,5.0,0.0,0.0,1.0,8.0,8.0,5.0,6.0
0,0022300067,2023-10-25,2023,CLE,BKN,Donovan Mitchell,35.73,27.0,6.0,3.0,2.0,5.0,4.0,1.0,0.0,7.0,11.0,4.0,10.0
1,0022300081,2023-10-27,2023,CLE,OKC,Donovan Mitchell,42.15,43.0,5.0,7.0,1.0,8.0,3.0,2.0,5.0,11.0,16.0,4.0,11.0
2,0022300112,2023-10-31,2023,CLE,NYK,Donovan Mitchell,28.78,26.0,3.0,1.0,2.0,3.0,3.0,0.0,2.0,11.0,17.0,0.0,3.0
3,0022300120,2023-11-01,2023,CLE,NYK,Donovan Mitchell,36.73,30.0,4.0,5.0,1.0,6.0,1.0,1.0,5.0,3.0,7.0,6.0,15.0
4,0022300001,2023-11-03,2023,CLE,IND,Donovan Mitchell,36.65,38.0,9.0,4.0,1.0,5.0,1.0,0.0,3.0,9.0,14.0,4.0,7.0
5,0022300142,2023-11-05,2023,CLE,GSW,Donovan Mitchell,34.03,31.0,7.0,1.0,1.0,2.0,2.0,0.0,4.0,6.0,8.0,5.0,11.0
6,0022300167,2023-11-08,2023,CLE,OKC,Donovan Mitchell,37.25,20.0,5.0,5.0,0.0,5.0,2.0,0.0,0.0,7.0,13.0,1.0,9.0
7,0022300176,2023-11-11,2023,CLE,GSW,Donovan Mitchell,36.1,21.0,5.0,6.0,1.0,7.0,2.0,1.0,2.0,5.0,16.0,2.0,6.0
8,0022300191,2023-11-13,2023,CLE,SAC,Donovan Mitchell,38.17,22.0,5.0,2.0,0.0,2.0,1.0,1.0,2.0,3.0,12.0,4.0,9.0
9,0022300199,2023-11-15,2023,CLE,POR,Donovan Mitchell,36.33,34.0,4.0,6.0,0.0,6.0,1.0,0.0,3.0,8.0,12.0,5.0,8.0
10,0022300242,2023-11-25,2023,CLE,LAL,Donovan Mitchell,34.98,22.0,6.0,5.0,0.0,5.0,1.0,0.0,1.0,2.0,12.0,2.0,6.0
11,0022300251,2023-11-26,2023,CLE,TOR,Donovan Mitchell,33.77,10.0,4.0,4.0,1.0,5.0,1.0,0.0,0.0,4.0,12.0,0.0,5.0
12,0022300055,2023-11-28,2023,CLE,ATL,Donovan Mitchell,35.03,40.0,5.0,9.0,2.0,11.0,3.0,1.0,6.0,11.0,14.0,3.0,11.0
13,0022300265,2023-11-30,2023,CLE,POR,Donovan Mitchell,33.5,23.0,6.0,4.0,3.0,7.0,4.0,0.0,1.0,6.0,11.0,1.0,9.0
14,0022300283,2023-12-02,2023,CLE,DET,Donovan Mitchell,32.9,20.0,4.0,2.0,1.0,3.0,2.0,0.0,4.0,5.0,14.0,2.0,5.0
15,0022301205,2023-12-06,2023,CLE,ORL,Donovan Mitchell,37.03,35.0,6.0,5.0,2.0,7.0,1.0,0.0,4.0,7.0,14.0,5.0,10.0
16,0022301220,2023-12-08,2023,CLE,MIA,Donovan Mitchell,36.08,27.0,6.0,12.0,1.0,13.0,1.0,0.0,5.0,6.0,9.0,3.0,8.0
17,0022300294,2023-12-11,2023,CLE,ORL,Donovan Mitchell,36.88,22.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,4.0,8.0,2.0,10.0
18,0022300305,2023-12-12,2023,CLE,BOS,Donovan Mitchell,35.13,29.0,3.0,6.0,0.0,6.0,1.0,0.0,3.0,6.0,9.0,5.0,13.0
19,0022300319,2023-12-14,2023,CLE,BOS,Donovan Mitchell,39.82,31.0,6.0,7.0,1.0,8.0,1.0,0.0,3.0,10.0,16.0,2.0,8.0
20,0022300336,2023-12-16,2023,CLE,ATL,Donovan Mitchell,40.87,22.0,13.0,2.0,3.0,5.0,2.0,0.0,1.0,3.0,12.0,4.0,9.0
21,0022300349,2023-12-18,2023,CLE,HOU,Donovan Mitchell,45.42,37.0,6.0,1.0,0.0,1.0,0.0,2.0,2.0,10.0,16.0,4.0,11.0
22,0022300433,2023-12-29,2023,CLE,MIL,Donovan Mitchell,36.03,34.0,9.0,5.0,1.0,6.0,2.0,1.0,2.0,12.0,13.0,2.0,10.0
23,0022300452,2024-01-01,2023,CLE,TOR,Donovan Mitchell,37.98,26.0,7.0,6.0,1.0,7.0,4.0,0.0,3.0,4.0,12.0,4.0,9.0
24,0022300465,2024-01-03,2023,CLE,WAS,Donovan Mitchell,24.25,22.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,7.0,4.0,9.0
25,0022300482,2024-01-05,2023,CLE,WAS,Donovan Mitchell,25.52,26.0,4.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,7.0,5.0,8.0
26,0022300497,2024-01-07,2023,CLE,SAS,Donovan Mitchell,36.87,17.0,9.0,2.0,0.0,2.0,1.0,0.0,4.0,6.0,8.0,1.0,10.0
27,0022300527,2024-01-11,2023,CLE,BKN,Donovan Mitchell,40.62,45.0,6.0,10.0,2.0,12.0,4.0,0.0,7.0,11.0,18.0,4.0,12.0
28,0022300561,2024-01-15,2023,CLE,CHI,Donovan Mitchell,36.5,34.0,7.0,1.0,2.0,3.0,2.0,0.0,2.0,7.0,11.0,4.0,10.0
29,0022300572,2024-01-17,2023,CLE,MIL,Donovan Mitchell,25.9,31.0,7.0,4.0,1.0,5.0,3.0,0.0,1.0,8.0,11.0,4.0,8.0
0,0022300001,2023-11-03,2023,CLE,IND,Jarrett Allen,21.12,10.0,0.0,5.0,2.0,7.0,1.0,2.0,1.0,4.0,6.0,0.0,0.0
1,0022300142,2023-11-05,2023,CLE,GSW,Jarrett Allen,27.93,12.0,3.0,4.0,5.0,9.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0
2,0022300167,2023-11-08,2023,CLE,OKC,Jarrett Allen,25.75,12.0,1.0,2.0,4.0,6.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0
3,0022300176,2023-11-11,2023,CLE,GSW,Jarrett Allen,28.02,12.0,4.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0
4,0022300191,2023-11-13,2023,CLE,SAC,Jarrett Allen,22.38,12.0,1.0,5.0,4.0,9.0,0.0,0.0,2.0,5.0,6.0,0.0,0.0
5,0022300199,2023-11-15,2023,CLE,POR,Jarrett Allen,29.13,11.0,1.0,8.0,1.0,9.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0
6,0022300030,2023-11-17,2023,CLE,DET,Jarrett Allen,32.48,10.0,2.0,6.0,1.0,7.0,0.0,5.0,2.0,4.0,8.0,0.0,0.0
7,0022300210,2023-11-19,2023,CLE,DEN,Jarrett Allen,29.3,15.0,5.0,3.0,2.0,5.0,1.0,0.0,2.0,6.0,10.0,0.0,0.0
8,0022300040,2023-11-21,2023,CLE,PHI,Jarrett Allen,35.2,26.0,3.0,7.0,6.0,13.0,0.0,0.0,2.0,12.0,20.0,0.0,0.0
9,0022300229,2023-11-22,2023,CLE,MIA,Jarrett Allen,22.85,4.0,2.0,4.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
10,0022300242,2023-11-25,2023,CLE,LAL,Jarrett Allen,37.45,21.0,3.0,9.0,5.0,14.0,3.0,2.0,2.0,9.0,12.0,0.0,0.0
11,0022300251,2023-11-26,2023,CLE,TOR,Jarrett Allen,26.93,18.0,3.0,1.0,3.0,4.0,0.0,2.0,2.0,9.0,10.0,0.0,0.0
12,0022300055,2023-11-28,2023,CLE,ATL,Jarrett Allen,29.83,11.0,2.0,7.0,1.0,8.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0
13,0022300265,2023-11-30,2023,CLE,POR,Jarrett Allen,38.05,12.0,2.0,4.0,6.0,10.0,0.0,2.0,1.0,6.0,9.0,0.0,0.0
14,0022300283,2023-12-02,2023,CLE,DET,Jarrett Allen,34.23,19.0,3.0,6.0,5.0,11.0,1.0,0.0,2.0,8.0,9.0,0.0,0.0
15,0022301205,2023-12-06,2023,CLE,ORL,Jarrett Allen,19.33,8.0,2.0,9.0,2.0,11.0,1.0,0.0,4.0,4.0,5.0,0.0,0.0
16,0022301220,2023-12-08,2023,CLE,MIA,Jarrett Allen,25.43,6.0,1.0,7.0,2.0,9.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0
17,0022300294,2023-12-11,2023,CLE,ORL,Jarrett Allen,15.17,4.0,1.0,5.0,2.0,7.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0
18,0022300305,2023-12-12,2023,CLE,BOS,Jarrett Allen,36.5,14.0,5.0,3.0,2.0,5.0,3.0,2.0,2.0,6.0,9.0,0.0,0.0
19,0022300319,2023-12-14,2023,CLE,BOS,Jarrett Allen,39.23,8.0,3.0,9.0,1.0,10.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0
20,0022300336,2023-12-16,2023,CLE,ATL,Jarrett Allen,34.83,25.0,1.0,10.0,4.0,14.0,2.0,1.0,4.0,12.0,14.0,0.0,0.0
21,0022300349,2023-12-18,2023,CLE,HOU,Jarrett Allen,28.63,10.0,2.0,4.0,2.0,6.0,0.0,2.0,1.0,3.0,7.0,0.0,0.0
22,0022300364,2023-12-20,2023,CLE,UTA,Jarrett Allen,29.58,17.0,3.0,5.0,3.0,8.0,2.0,0.0,2.0,8.0,13.0,0.0,0.0
23,0022300375,2023-12-21,2023,CLE,NOP,Jarrett Allen,26.92,14.0,3.0,6.0,1.0,7.0,1.0,0.0,1.0,7.0,8.0,0.0,0.0
24,0022300396,2023-12-23,2023,CLE,CHI,Jarrett Allen,34.95,19.0,7.0,9.0,8.0,17.0,1.0,1.0,0.0,6.0,8.0,0.0,1.0
25,0022300420,2023-12-27,2023,CLE,DAL,Jarrett Allen,35.47,24.0,6.0,14.0,9.0,23.0,2.0,0.0,4.0,9.0,17.0,0.0,0.0
26,0022300433,2023-12-29,2023,CLE,MIL,Jarrett Allen,40.48,30.0,6.0,9.0,3.0,12.0,0.0,2.0,0.0,15.0,17.0,0.0,0.0
27,0022300452,2024-01-01,2023,CLE,TOR,Jarrett Allen,33.62,16.0,4.0,8.0,3.0,11.0,1.0,0.0,0.0,5.0,11.0,0.0,0.0
28,0022300465,2024-01-03,2023,CLE,WAS,Jarrett Allen,29.43,17.0,7.0,12.0,7.0,19.0,0.0,2.0,1.0,7.0,10.0,0.0,0.0
29,0022300482,2024-01-05,2023,CLE,WAS,Jarrett Allen,28.52,12.0,3.0,6.0,6.0,12.0,2.0,1.0,4.0,5.0,7.0,0.0,0.0
30,0022300497,2024-01-07,2023,CLE,SAS,Jarrett Allen,31.15,29.0,2.0,11.0,5.0,16.0,1.0,1.0,1.0,11.0,19.0,0.0,0.0
31,0022300527,2024-01-11,2023,CLE,BKN,Jarrett Allen,38.07,12.0,4.0,9.0,3.0,12.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0
32,0022300561,2024-01-15,2023,CLE,CHI,Jarrett Allen,34.08,10.0,3.0,9.0,5.0,14.0,2.0,1.0,2.0,4.0,5.0,0.0,0.0
33,0022300572,2024-01-17,2023,CLE,MIL,Jarrett Allen,25.62,21.0,3.0,10.0,3.0,13.0,0.0,1.0,1.0,9.0,15.0,0.0,0.0
0,0022300067,2023-10-25,2023,CLE,BKN,Max Strus,38.97,27.0,2.0,12.0,0.0,12.0,1.0,1.0,0.0,2.0,4.0,7.0,13.0
1,0022300081,2023-10-27,2023,CLE,OKC,Max Strus,37.72,8.0,4.0,5.0,0.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,11.0
2,0022300091,2023-10-28,2023,CLE,IND,Max Strus,41.77,21.0,6.0,10.0,1.0,11.0,0.0,0.0,1.0,3.0,11.0,4.0,9.0
3,0022300112,2023-10-31,2023,CLE,NYK,Max Strus,33.05,6.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0
4,0022300120,2023-11-01,2023,CLE,NYK,Max Strus,34.73,9.0,4.0,4.0,0.0,4.0,0.0,2.0,5.0,3.0,4.0,0.0,5.0
5,0022300001,2023-11-03,2023,CLE,IND,Max Strus,28.28,10.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,6.0
6,0022300142,2023-11-05,2023,CLE,GSW,Max Strus,35.92,15.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,3.0,10.0
7,0022300167,2023-11-08,2023,CLE,OKC,Max Strus,31.73,12.0,2.0,5.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0
8,0022300176,2023-11-11,2023,CLE,GSW,Max Strus,32.87,14.0,4.0,7.0,1.0,8.0,1.0,0.0,0.0,3.0,5.0,2.0,3.0
9,0022300191,2023-11-13,2023,CLE,SAC,Max Strus,34.07,19.0,4.0,3.0,2.0,5.0,1.0,0.0,1.0,2.0,3.0,5.0,9.0
10,0022300199,2023-11-15,2023,CLE,POR,Max Strus,36.7,14.0,7.0,2.0,1.0,3.0,1.0,0.0,5.0,4.0,5.0,1.0,7.0
11,0022300030,2023-11-17,2023,CLE,DET,Max Strus,38.75,18.0,3.0,6.0,1.0,7.0,4.0,1.0,2.0,3.0,7.0,4.0,8.0
12,0022300210,2023-11-19,2023,CLE,DEN,Max Strus,31.77,11.0,5.0,5.0,1.0,6.0,0.0,1.0,3.0,1.0,1.0,2.0,6.0
13,0022300040,2023-11-21,2023,CLE,PHI,Max Strus,44.28,20.0,6.0,3.0,2.0,5.0,2.0,1.0,2.0,2.0,5.0,5.0,10.0
14,0022300229,2023-11-22,2023,CLE,MIA,Max Strus,24.85,6.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0
15,0022300242,2023-11-25,2023,CLE,LAL,Max Strus,33.8,13.0,2.0,4.0,0.0,4.0,1.0,0.0,3.0,2.0,4.0,3.0,7.0
16,0022300251,2023-11-26,2023,CLE,TOR,Max Strus,37.1,20.0,5.0,10.0,1.0,11.0,0.0,1.0,2.0,4.0,7.0,4.0,9.0
17,0022300055,2023-11-28,2023,CLE,ATL,Max Strus,35.3,11.0,7.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,4.0,3.0,7.0
18,0022300265,2023-11-30,2023,CLE,POR,Max Strus,35.7,9.0,3.0,3.0,0.0,3.0,2.0,0.0,2.0,3.0,5.0,1.0,6.0
19,0022300283,2023-12-02,2023,CLE,DET,Max Strus,37.7,22.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0,5.0,6.0,4.0,10.0
20,0022301205,2023-12-06,2023,CLE,ORL,Max Strus,31.45,17.0,6.0,4.0,1.0,5.0,1.0,0.0,1.0,1.0,2.0,4.0,8.0
21,0022301220,2023-12-08,2023,CLE,MIA,Max Strus,33.93,11.0,1.0,5.0,2.0,7.0,1.0,0.0,0.0,2.0,6.0,2.0,11.0
22,0022300294,2023-12-11,2023,CLE,ORL,Max Strus,26.03,6.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,5.0
23,0022300305,2023-12-12,2023,CLE,BOS,Max Strus,37.17,17.0,3.0,9.0,0.0,9.0,0.0,0.0,1.0,1.0,4.0,5.0,11.0
24,0022300319,2023-12-14,2023,CLE,BOS,Max Strus,31.28,5.0,2.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0
25,0022300336,2023-12-16,2023,CLE,ATL,Max Strus,34.22,11.0,5.0,5.0,1.0,6.0,1.0,1.0,1.0,3.0,5.0,1.0,8.0
26,0022300349,2023-12-18,2023,CLE,HOU,Max Strus,34.23,17.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,3.0,9.0
27,0022300364,2023-12-20,2023,CLE,UTA,Max Strus,32.85,18.0,4.0,3.0,1.0,4.0,0.0,0.0,5.0,0.0,3.0,6.0,12.0
28,0022300375,2023-12-21,2023,CLE,NOP,Max Strus,33.33,13.0,5.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,4.0,2.0,12.0
29,0022300396,2023-12-23,2023,CLE,CHI,Max Strus,40.53,26.0,7.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,5.0,5.0,17.0
30,0022300420,2023-12-27,2023,CLE,DAL,Max Strus,33.57,8.0,6.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0
31,0022300433,2023-12-29,2023,CLE,MIL,Max Strus,36.48,12.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,3.0,7.0,2.0,11.0
32,0022300452,2024-01-01,2023,CLE,TOR,Max Strus,37.35,6.0,3.0,6.0,0.0,6.0,1.0,1.0,3.0,0.0,2.0,2.0,5.0
33,0022300465,2024-01-03,2023,CLE,WAS,Max Strus,28.02,24.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,3.0,5.0,6.0,8.0
34,0022300482,2024-01-05,2023,CLE,WAS,Max Strus,30.15,9.0,3.0,5.0,0.0,5.0,0.0,0.0,3.0,3.0,3.0,1.0,3.0
35,0022300497,2024-01-07,2023,CLE,SAS,Max Strus,37.47,8.0,4.0,4.0,1.0,5.0,2.0,0.0,2.0,1.0,2.0,2.0,9.0
36,0022300527,2024-01-11,2023,CLE,BKN,Max Strus,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
37,0022300561,2024-01-15,2023,CLE,CHI,Max Strus,35.02,2.0,4.0,4.0,1.0,5.0,0.0,1.0,2.0,1.0,2.0,0.0,6.0
38,0022300572,2024-01-17,2023,CLE,MIL,Max Strus,21.7,6.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0
0,0022300067,2023-10-25,2023,CLE,BKN,Darius Garland,32.33,15.0,5.0,1.0,1.0,2.0,2.0,0.0,6.0,5.0,7.0,1.0,5.0
1,0022300001,2023-11-03,2023,CLE,IND,Darius Garland,31.98,14.0,6.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,9.0,0.0,2.0
2,0022300142,2023-11-05,2023,CLE,GSW,Darius Garland,30.08,24.0,7.0,3.0,0.0,3.0,0.0,0.0,6.0,6.0,12.0,0.0,5.0
3,0022300167,2023-11-08,2023,CLE,OKC,Darius Garland,36.07,15.0,9.0,2.0,1.0,3.0,2.0,1.0,8.0,6.0,8.0,1.0,3.0
4,0022300176,2023-11-11,2023,CLE,GSW,Darius Garland,35.83,19.0,4.0,4.0,2.0,6.0,5.0,0.0,4.0,3.0,7.0,3.0,5.0
5,0022300191,2023-11-13,2023,CLE,SAC,Darius Garland,33.72,16.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,6.0,3.0,8.0
6,0022300030,2023-11-17,2023,CLE,DET,Darius Garland,33.65,28.0,3.0,2.0,1.0,3.0,0.0,0.0,5.0,8.0,14.0,2.0,5.0
7,0022300210,2023-11-19,2023,CLE,DEN,Darius Garland,32.9,26.0,6.0,3.0,0.0,3.0,1.0,1.0,4.0,8.0,12.0,2.0,4.0
8,0022300040,2023-11-21,2023,CLE,PHI,Darius Garland,43.4,32.0,8.0,4.0,1.0,5.0,3.0,0.0,4.0,8.0,19.0,2.0,6.0
9,0022300229,2023-11-22,2023,CLE,MIA,Darius Garland,27.1,14.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,9.0,1.0,2.0
10,0022300242,2023-11-25,2023,CLE,LAL,Darius Garland,13.55,6.0,3.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,5.0,0.0,1.0
11,0022300251,2023-11-26,2023,CLE,TOR,Darius Garland,41.4,24.0,8.0,2.0,0.0,2.0,0.0,0.0,5.0,7.0,10.0,3.0,6.0
12,0022300055,2023-11-28,2023,CLE,ATL,Darius Garland,37.58,19.0,8.0,1.0,1.0,2.0,2.0,0.0,2.0,5.0,10.0,2.0,5.0
13,0022300265,2023-11-30,2023,CLE,POR,Darius Garland,36.97,15.0,7.0,3.0,1.0,4.0,1.0,0.0,8.0,4.0,10.0,2.0,8.0
14,0022300283,2023-12-02,2023,CLE,DET,Darius Garland,34.27,22.0,5.0,2.0,0.0,2.0,3.0,1.0,2.0,7.0,16.0,2.0,7.0
15,0022301205,2023-12-06,2023,CLE,ORL,Darius Garland,39.88,26.0,9.0,1.0,2.0,3.0,0.0,0.0,0.0,9.0,14.0,1.0,4.0
16,0022301220,2023-12-08,2023,CLE,MIA,Darius Garland,26.02,18.0,6.0,2.0,0.0,2.0,4.0,0.0,2.0,5.0,7.0,1.0,4.0
